user_index,user_total_rows,utility_popularity,coherence,history_length_mean,v1_ndcg10,core_ndcg10,delta_ndcg10,v1_hit10,core_hit10,delta_hit10,v1_rank,core_rank,delta_rank,utility_bucket
4348,4,0.9324999749660492,0.8936485946178436,10.0,0.21405179798603058,0.31546488404273987,-0.10141308605670929,0.5,0.5,0.0,47.5,41.25,-6.25,Q4
4349,4,0.7899999767541885,0.8927116543054581,10.0,0.0,0.0,0.0,0.0,0.0,0.0,877.75,401.0,-476.75,Q3
4350,4,0.6537499725818634,0.8809777945280075,10.0,0.0,0.28273244202136993,-0.28273244202136993,0.0,0.5,-0.5,429.25,167.25,-262.0,Q2
4351,4,0.757499985396862,0.8834724128246307,10.0,0.08905179798603058,0.15773244202136993,-0.06868064403533936,0.25,0.25,0.0,145.0,63.25,-81.75,Q2
4352,4,0.7024999856948853,0.8742137253284454,10.0,0.0,0.2365986630320549,-0.2365986630320549,0.0,0.5,-0.5,251.75,219.5,-32.25,Q2
4353,4,0.29749999567866325,0.874944195151329,10.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,260.0,-207.0,Q1
4354,4,0.3824999928474426,0.886614516377449,10.0,0.10766914486885071,0.5967132076621056,-0.48904406279325485,0.25,0.75,-0.5,463.5,9.5,-454.0,Q1
4355,4,0.6324999928474426,0.8919693678617477,10.0,0.0,0.0,0.0,0.0,0.0,0.0,423.75,154.5,-269.25,Q1
4356,4,0.9237499833106995,0.8977962285280228,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,236.25,780.75,544.5,Q4
4357,4,0.7087499797344208,0.8722610026597977,10.0,0.0,0.4653382897377014,-0.4653382897377014,0.0,0.75,-0.75,122.25,7.25,-115.0,Q2
4358,4,0.89124995470047,0.9057472199201584,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,443.0,995.5,552.5,Q4
4359,4,0.9274999797344208,0.8994127660989761,10.0,0.2365986630320549,0.31546488404273987,-0.07886622101068497,0.5,0.5,0.0,181.0,37.0,-144.0,Q4
4360,4,0.7762499898672104,0.8825385570526123,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,105.75,13.75,-92.0,Q3
4361,4,0.7799999713897705,0.8813569098711014,10.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,366.0,195.0,Q3
4362,4,0.939999982714653,0.9029554128646851,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,153.25,85.25,Q4
4363,4,0.6337499720975757,0.8847024291753769,10.0,0.0,0.0,0.0,0.0,0.0,0.0,675.25,407.25,-268.0,Q1
4364,4,0.8199999928474426,0.8777151256799698,10.0,0.10766914486885071,0.15773244202136993,-0.050063297152519226,0.25,0.25,0.0,102.5,149.25,46.75,Q3
4365,4,0.9249999672174454,0.9019314497709274,10.0,0.0,0.26540158689022064,-0.26540158689022064,0.0,0.75,-0.75,32.25,9.0,-23.25,Q4
4366,4,0.95374995470047,0.8887856006622314,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,76.5,35.0,-41.5,Q4
4367,4,0.7424999848008156,0.8820628076791763,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,260.5,160.25,-100.25,Q2
4368,4,0.8437499701976776,0.897667795419693,10.0,0.25,0.40773244202136993,-0.15773244202136993,0.5,0.5,0.0,86.75,14.5,-72.25,Q3
4369,4,0.9312499761581421,0.8911936283111572,10.0,0.07525750249624252,0.0,0.07525750249624252,0.25,0.0,0.25,21.75,24.5,2.75,Q4
4370,4,0.7887499779462814,0.8903689533472061,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,118.25,39.75,-78.5,Q3
4371,4,0.5599999912083149,0.877776250243187,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,291.5,115.0,-176.5,Q1
4372,4,0.8399999737739563,0.8728959560394287,10.0,0.125,0.18004654347896576,-0.05504654347896576,0.25,0.5,-0.25,35.0,100.25,65.25,Q3
4373,4,0.8099999725818634,0.8873323053121567,10.0,0.0,0.0,0.0,0.0,0.0,0.0,667.5,950.25,282.75,Q3
4374,4,0.44999998807907104,0.8707972913980484,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,453.75,129.75,-324.0,Q1
4375,4,0.8137499839067459,0.8795681148767471,10.0,0.0,0.0,0.0,0.0,0.0,0.0,443.25,667.0,223.75,Q3
4376,4,0.7249999791383743,0.8732279241085052,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.75,794.5,-617.25,Q2
4377,4,0.7562499940395355,0.8838149756193161,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,192.5,150.25,-42.25,Q2
4378,4,0.7874999791383743,0.8868049085140228,10.0,0.09671320766210556,0.08905179798603058,0.007661409676074982,0.25,0.25,0.0,580.5,357.0,-223.5,Q3
4379,4,0.6024999842047691,0.8719421178102493,10.0,0.08905179798603058,0.31546488404273987,-0.2264130860567093,0.25,0.5,-0.25,252.0,13.5,-238.5,Q1
4380,4,0.45749998465180397,0.878824383020401,10.0,0.15773244202136993,0.20386622101068497,-0.04613377898931503,0.25,0.5,-0.25,696.5,260.25,-436.25,Q1
4381,4,0.7887499779462814,0.8742369413375854,10.0,0.0,0.40559954196214676,-0.40559954196214676,0.0,0.75,-0.75,94.25,15.75,-78.5,Q3
4382,4,0.7974999770522118,0.8784736096858978,10.0,0.125,0.0833333358168602,0.0416666641831398,0.25,0.25,0.0,151.25,170.0,18.75,Q3
4383,4,0.6462499722838402,0.8891075253486633,10.0,0.0,0.15113242715597153,-0.15113242715597153,0.0,0.5,-0.5,116.5,18.75,-97.75,Q1
4384,4,0.9024999886751175,0.888959139585495,10.0,0.07525750249624252,0.4871147945523262,-0.4118572920560837,0.25,1.0,-0.75,26.25,3.5,-22.75,Q4
4385,4,0.8499999791383743,0.8952033668756485,10.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,404.75,70.75,Q3
4386,4,0.8649999648332596,0.8913077861070633,10.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,914.25,581.25,Q3
4387,4,0.9449999779462814,0.8874121308326721,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,457.25,606.5,149.25,Q4
4388,4,0.8949999809265137,0.8853022754192352,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,510.25,960.25,450.0,Q4
4389,4,0.7724999934434891,0.8739868700504303,10.0,0.0,0.625,-0.625,0.0,0.75,-0.75,219.75,9.0,-210.75,Q2
4390,4,0.9399999678134918,0.8965943157672882,10.0,0.10766914486885071,0.10766914486885071,0.0,0.25,0.25,0.0,87.5,38.5,-49.0,Q4
4391,4,0.856249988079071,0.8975083529949188,10.0,0.0,0.17197071015834808,-0.17197071015834808,0.0,0.5,-0.5,223.0,103.5,-119.5,Q3
4392,4,0.8924999833106995,0.8833499550819397,10.0,0.0,0.0,0.0,0.0,0.0,0.0,418.75,632.0,213.25,Q4
4393,4,0.919999971985817,0.9011464565992355,10.0,0.10766914486885071,0.10766914486885071,0.0,0.25,0.25,0.0,100.75,31.25,-69.5,Q4
4394,4,0.6199999898672104,0.8761090487241745,10.0,0.07525750249624252,0.10766914486885071,-0.032411642372608185,0.25,0.25,0.0,900.25,386.25,-514.0,Q1
4395,4,0.7724999934434891,0.8801029026508331,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,848.75,157.5,-691.25,Q2
4396,4,0.6974999904632568,0.891488254070282,10.0,0.125,0.15773244202136993,-0.032732442021369934,0.25,0.25,0.0,261.75,287.0,25.25,Q2
4397,4,0.8299999684095383,0.8963535279035568,10.0,0.0,0.2767597511410713,-0.2767597511410713,0.0,0.75,-0.75,83.5,7.75,-75.75,Q3
4398,4,0.9274999797344208,0.8928329199552536,10.0,0.08905179798603058,0.0,0.08905179798603058,0.25,0.0,0.25,116.25,225.25,109.0,Q4
4399,4,0.8399999886751175,0.8905476927757263,10.0,0.0,0.09671320766210556,-0.09671320766210556,0.0,0.25,-0.25,439.25,65.25,-374.0,Q3
4400,4,0.519999984651804,0.8631936311721802,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,816.25,78.5,-737.75,Q1
4401,4,0.8062499836087227,0.8938363641500473,10.0,0.15773244202136993,0.0,0.15773244202136993,0.25,0.0,0.25,264.25,680.25,416.0,Q3
4402,4,0.7349999845027924,0.8785309195518494,10.0,0.0,0.0,0.0,0.0,0.0,0.0,319.75,409.0,89.25,Q2
4403,4,0.6987499743700027,0.8832007944583893,10.0,0.0,0.0,0.0,0.0,0.0,0.0,612.5,525.25,-87.25,Q2
4404,4,0.9249999672174454,0.9018541872501373,10.0,0.0,0.0,0.0,0.0,0.0,0.0,119.25,147.5,28.25,Q4
4405,4,0.9424999803304672,0.8975379019975662,10.0,0.07226620614528656,0.3005794286727905,-0.22831322252750397,0.25,0.75,-0.5,69.0,436.0,367.0,Q4
4406,4,0.7099999934434891,0.8757716864347458,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,743.75,618.0,-125.75,Q2
4407,4,0.8224999755620956,0.8872893899679184,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,89.75,203.0,113.25,Q3
4408,4,0.7974999696016312,0.8801857978105545,10.0,0.0,0.40773244202136993,-0.40773244202136993,0.0,0.5,-0.5,599.75,513.0,-86.75,Q3
4409,4,0.867499977350235,0.8760742247104645,10.0,0.0,0.2299986481666565,-0.2299986481666565,0.0,0.5,-0.5,580.0,306.0,-274.0,Q3
4410,4,0.8612499833106995,0.8845694959163666,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,178.25,68.75,-109.5,Q3
4411,4,0.7024999856948853,0.8832187503576279,10.0,0.09671320766210556,0.21533828973770142,-0.11862508207559586,0.25,0.5,-0.25,353.5,79.0,-274.5,Q2
4412,4,0.804999977350235,0.8905883282423019,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,391.5,19.0,-372.5,Q3
4413,4,0.9237499684095383,0.8884875476360321,10.0,0.08905179798603058,0.25,-0.16094820201396942,0.25,0.25,0.0,477.0,937.75,460.75,Q4
4414,4,0.7149999737739563,0.8895421028137207,10.0,0.08905179798603058,0.125,-0.03594820201396942,0.25,0.25,0.0,127.0,294.25,167.25,Q2
4415,4,0.8424999862909317,0.8806381225585938,10.0,0.10766914486885071,0.15773244202136993,-0.050063297152519226,0.25,0.25,0.0,364.25,822.25,458.0,Q3
4416,4,0.7899999693036079,0.8835267424583435,10.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.25,91.75,342.25,250.5,Q3
4417,4,0.9687499850988388,0.8938821405172348,10.0,0.0,0.1910024806857109,-0.1910024806857109,0.0,0.5,-0.5,135.25,36.0,-99.25,Q4
4418,4,0.9274999648332596,0.9018304646015167,10.0,0.07886622101068497,0.08905179798603058,-0.010185576975345612,0.25,0.25,0.0,280.5,269.25,-11.25,Q4
4419,4,0.5549999848008156,0.8733115792274475,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.5,1276.25,251.75,Q1
4420,4,0.8199999779462814,0.883218064904213,10.0,0.0,0.0,0.0,0.0,0.0,0.0,365.75,396.75,31.0,Q3
4421,4,0.8574999868869781,0.8907739073038101,10.0,0.0,0.40773244202136993,-0.40773244202136993,0.0,0.5,-0.5,368.75,106.25,-262.5,Q3
4422,4,0.6875,0.8858872205018997,10.0,0.0,0.41219955682754517,-0.41219955682754517,0.0,0.75,-0.75,373.25,12.5,-360.75,Q2
4423,4,0.8899999856948853,0.8971297889947891,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,153.0,33.75,-119.25,Q4
4424,4,0.7824999764561653,0.8861894607543945,10.0,0.0,0.0833333358168602,-0.0833333358168602,0.0,0.25,-0.25,339.75,410.5,70.75,Q3
4425,4,0.35999998822808266,0.869472548365593,10.0,0.08905179798603058,0.6377310901880264,-0.5486792922019958,0.25,1.0,-0.75,740.5,3.75,-736.75,Q1
4426,4,0.7099999785423279,0.883422926068306,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.25,331.5,-814.75,Q2
4427,4,0.5862499922513962,0.8754030466079712,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,1028.5,587.75,-440.75,Q1
4428,4,0.908749982714653,0.8961465209722519,10.0,0.10766914486885071,0.375,-0.2673308551311493,0.25,0.5,-0.25,497.5,679.0,181.5,Q4
4429,4,0.5074999965727329,0.8819468766450882,10.0,0.0,0.0,0.0,0.0,0.0,0.0,403.75,815.5,411.75,Q1
4430,4,0.8849999755620956,0.8859187066555023,10.0,0.07525750249624252,0.0,0.07525750249624252,0.25,0.0,0.25,69.75,60.75,-9.0,Q4
4431,4,0.8237499892711639,0.8794101476669312,10.0,0.0,0.0,0.0,0.0,0.0,0.0,609.75,775.75,166.0,Q3
4432,4,0.7737499922513962,0.878826767206192,10.0,0.0,0.3544533848762512,-0.3544533848762512,0.0,0.75,-0.75,80.0,8.25,-71.75,Q3
4433,4,0.6387499794363976,0.8921543061733246,10.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5,433.0,-160.5,Q1
4434,4,0.8250000029802322,0.8923899233341217,10.0,0.0,0.0,0.0,0.0,0.0,0.0,565.25,627.75,62.5,Q3
4435,4,0.7749999910593033,0.8864501714706421,10.0,0.0,0.0,0.0,0.0,0.0,0.0,450.5,197.5,-253.0,Q3
4436,4,0.7824999690055847,0.8798497021198273,10.0,0.17197071015834808,0.25,-0.07802928984165192,0.5,0.25,0.25,187.0,85.5,-101.5,Q3
4437,4,0.5949999839067459,0.8782954961061478,10.0,0.0,0.17993535101413727,-0.17993535101413727,0.0,0.5,-0.5,53.25,68.5,15.25,Q1
4438,4,0.8424999862909317,0.8712593466043472,10.0,0.21405179798603058,0.31546488404273987,-0.10141308605670929,0.5,0.5,0.0,132.0,329.25,197.25,Q3
4439,4,0.5999999791383743,0.8749532848596573,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,625.25,38.0,-587.25,Q1
4440,4,0.9124999940395355,0.8934741616249084,10.0,0.07886622101068497,0.08905179798603058,-0.010185576975345612,0.25,0.25,0.0,47.5,30.75,-16.75,Q4
4441,4,0.8199999779462814,0.8753418475389481,10.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,126.25,-410.75,Q3
4442,4,0.6799999848008156,0.8874977976083755,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,227.5,89.5,-138.0,Q2
4443,4,0.9524999856948853,0.9010827392339706,10.0,0.0,0.125,-0.125,0.0,0.25,-0.25,45.75,167.5,121.75,Q4
4444,4,0.7699999958276749,0.887831300497055,10.0,0.0,0.07226620614528656,-0.07226620614528656,0.0,0.25,-0.25,492.25,447.75,-44.5,Q2
4445,4,0.9549999833106995,0.8950897455215454,10.0,0.23298994451761246,0.31546488404273987,-0.08247493952512741,0.5,0.5,0.0,48.5,291.5,243.0,Q4
4446,4,0.846249982714653,0.8862164318561554,10.0,0.0,0.0,0.0,0.0,0.0,0.0,310.25,499.0,188.75,Q3
4447,4,0.9262499809265137,0.8893940150737762,10.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,701.25,183.25,Q4
4448,4,0.8924999684095383,0.8804353326559067,10.0,0.15773244202136993,0.26540158689022064,-0.10766914486885071,0.25,0.5,-0.25,246.25,9.0,-237.25,Q4
4449,4,0.8499999791383743,0.8926435261964798,10.0,0.09671320766210556,0.10766914486885071,-0.010955937206745148,0.25,0.25,0.0,84.25,48.75,-35.5,Q3
4450,4,0.6624999903142452,0.891202837228775,10.0,0.0,0.0,0.0,0.0,0.0,0.0,915.5,491.0,-424.5,Q2
4451,4,0.5499999951571226,0.87147256731987,10.0,0.0,0.2326691448688507,-0.2326691448688507,0.0,0.5,-0.5,985.0,51.0,-934.0,Q1
4452,4,0.7474999874830246,0.8867094069719315,10.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,197.0,-69.0,Q2
4453,4,0.5812499858438969,0.8733010441064835,10.0,0.0,0.35798994451761246,-0.35798994451761246,0.0,0.75,-0.75,384.75,139.75,-245.0,Q1
4454,4,0.7149999737739563,0.8898842483758926,10.0,0.125,0.2467842400074005,-0.12178424000740051,0.25,0.5,-0.25,1213.0,536.25,-676.75,Q2
4455,4,0.6712499856948853,0.8905939906835556,10.0,0.07525750249624252,0.3615986630320549,-0.2863411605358124,0.25,0.75,-0.5,387.75,306.0,-81.75,Q2
4456,4,0.5224999859929085,0.877167820930481,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,1224.75,230.0,-994.75,Q1
4457,4,0.8912499696016312,0.9019970744848251,10.0,0.0,0.0,0.0,0.0,0.0,0.0,211.25,1107.0,895.75,Q4
4458,4,0.8724999725818634,0.8824033737182617,10.0,0.09671320766210556,0.15773244202136993,-0.061019234359264374,0.25,0.25,0.0,398.0,1187.5,789.5,Q4
4459,4,0.8437499850988388,0.8784601986408234,10.0,0.15113242715597153,0.6577324420213699,-0.5066000148653984,0.5,0.75,-0.25,29.5,5.0,-24.5,Q3
4460,4,0.9699999839067459,0.9034857451915741,10.0,0.0,0.0,0.0,0.0,0.0,0.0,554.5,1010.0,455.5,Q4
4461,4,0.6049999967217445,0.874958410859108,10.0,0.125,0.28273244202136993,-0.15773244202136993,0.25,0.5,-0.25,849.25,171.25,-678.0,Q1
4462,4,0.9262499809265137,0.8955791890621185,10.0,0.07886622101068497,0.15773244202136993,-0.07886622101068497,0.25,0.25,0.0,97.0,69.5,-27.5,Q4
4463,4,0.9099999815225601,0.8900297731161118,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,60.75,72.75,12.0,Q4
4464,4,0.8499999791383743,0.8830011785030365,10.0,0.0,0.15773244202136993,-0.15773244202136993,0.0,0.25,-0.25,199.25,547.25,348.0,Q3
4465,4,0.7412499934434891,0.8693874776363373,10.0,0.08905179798603058,0.07226620614528656,0.01678559184074402,0.25,0.25,0.0,169.75,224.75,55.0,Q2
4466,4,0.908749982714653,0.8984573930501938,10.0,0.2365986630320549,0.5324782133102417,-0.2958795502781868,0.5,1.0,-0.5,50.5,4.25,-46.25,Q4
4467,4,0.7587499842047691,0.8705513775348663,10.0,0.08905179798603058,0.25,-0.16094820201396942,0.25,0.25,0.0,133.75,67.5,-66.25,Q2
4468,4,0.9574999660253525,0.8986304104328156,10.0,0.125,0.125,0.0,0.25,0.25,0.0,274.0,293.5,19.5,Q4
4469,4,0.9074999988079071,0.9018309116363525,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,150.0,72.0,-78.0,Q4
4470,4,0.7424999848008156,0.8711911886930466,10.0,0.0,0.4583333358168602,-0.4583333358168602,0.0,0.75,-0.75,305.0,11.5,-293.5,Q2
4471,4,0.9799999892711639,0.9081000089645386,10.0,0.0,0.0,0.0,0.0,0.0,0.0,266.25,984.0,717.75,Q4
4472,4,0.5674999766051769,0.8741058856248856,10.0,0.125,0.15773244202136993,-0.032732442021369934,0.25,0.25,0.0,512.0,751.5,239.5,Q1
4473,4,0.6624999772757292,0.8878029435873032,10.0,0.07525750249624252,0.19726620614528656,-0.12200870364904404,0.25,0.5,-0.25,553.5,90.5,-463.0,Q2
4474,4,0.8899999856948853,0.8922203928232193,10.0,0.21533828973770142,0.2467842400074005,-0.0314459502696991,0.5,0.5,0.0,219.0,75.25,-143.75,Q4
4475,4,0.7799999713897705,0.8892429172992706,10.0,0.125,0.15773244202136993,-0.032732442021369934,0.25,0.25,0.0,43.0,23.25,-19.75,Q3
4476,4,0.6874999850988388,0.8696238994598389,10.0,0.0,0.0,0.0,0.0,0.0,0.0,403.25,340.25,-63.0,Q2
4477,4,0.38749998807907104,0.8756179660558701,10.0,0.10766914486885071,0.375,-0.2673308551311493,0.25,0.5,-0.25,151.75,33.0,-118.75,Q1
4478,4,0.9049999862909317,0.892423540353775,10.0,0.0,0.0,0.0,0.0,0.0,0.0,257.5,340.0,82.5,Q4
4479,4,0.8987499624490738,0.8785302937030792,10.0,0.08905179798603058,0.0833333358168602,0.00571846216917038,0.25,0.25,0.0,300.25,81.0,-219.25,Q4
4480,4,0.8887499868869781,0.9019103199243546,10.0,0.0,0.0,0.0,0.0,0.0,0.0,122.75,152.75,30.0,Q4
4481,4,0.6549999937415123,0.8840261399745941,10.0,0.16131800413131714,0.0833333358168602,0.07798466831445694,0.5,0.25,0.25,20.0,19.75,-0.25,Q2
4482,4,0.6799999680370092,0.8782561868429184,10.0,0.07226620614528656,0.1967209428548813,-0.12445473670959473,0.25,0.5,-0.25,356.0,367.5,11.5,Q2
4483,4,0.48249998688697815,0.8772769123315811,10.0,0.0,0.2299986481666565,-0.2299986481666565,0.0,0.5,-0.5,901.5,10.75,-890.75,Q1
4484,4,0.4274999853223562,0.8772656619548798,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.75,712.75,-525.0,Q1
4485,4,0.671249981969595,0.86913001537323,10.0,0.0,0.0,0.0,0.0,0.0,0.0,418.25,540.0,121.75,Q2
4486,4,0.7774999737739563,0.880355030298233,10.0,0.0,0.08905179798603058,-0.08905179798603058,0.0,0.25,-0.25,188.75,211.25,22.5,Q3
4487,4,0.824999988079071,0.8885890990495682,10.0,0.0833333358168602,0.10766914486885071,-0.02433580905199051,0.25,0.25,0.0,252.75,83.25,-169.5,Q3
4488,4,0.9212499707937241,0.8885069936513901,10.0,0.3615986630320549,0.6904648840427399,-0.32886622101068497,0.75,1.0,-0.25,6.25,2.0,-4.25,Q4
4489,4,0.7587499767541885,0.893658772110939,10.0,0.0,0.0,0.0,0.0,0.0,0.0,460.5,59.75,-400.75,Q2
4490,4,0.824999988079071,0.8923431634902954,10.0,0.0,0.10766914486885071,-0.10766914486885071,0.0,0.25,-0.25,264.75,139.75,-125.0,Q3
4491,4,0.8799999952316284,0.8915586471557617,10.0,0.10766914486885071,0.2365986630320549,-0.1289295181632042,0.25,0.5,-0.25,78.75,40.0,-38.75,Q4
4492,4,0.6574999839067459,0.874235525727272,10.0,0.07886622101068497,0.125,-0.04613377898931503,0.25,0.25,0.0,58.0,36.75,-21.25,Q2
4493,4,0.9549999833106995,0.8856981843709946,10.0,0.125,0.17993535101413727,-0.05493535101413727,0.25,0.5,-0.25,163.5,368.5,205.0,Q4
4494,4,0.9237499684095383,0.8790184706449509,10.0,0.09671320766210556,0.0,0.09671320766210556,0.25,0.0,0.25,198.0,468.25,270.25,Q4
4495,4,0.537499975413084,0.880182534456253,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,888.5,707.5,-181.0,Q1
4496,4,0.9274999648332596,0.8884776830673218,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,92.0,51.25,-40.75,Q4
4497,4,0.497499980032444,0.8884293586015701,10.0,0.0,0.22171320766210556,-0.22171320766210556,0.0,0.5,-0.5,171.0,132.5,-38.5,Q1
4498,4,0.7849999815225601,0.8821250349283218,10.0,0.0,0.0,0.0,0.0,0.0,0.0,366.25,643.0,276.75,Q3
4499,4,0.537499975413084,0.8659262508153915,10.0,0.28273244202136993,0.7544456496834755,-0.47171320766210556,0.5,1.0,-0.5,219.25,2.25,-217.0,Q1
4500,4,0.8474999666213989,0.8880861401557922,10.0,0.20025750249624252,0.0,0.20025750249624252,0.5,0.0,0.5,132.5,117.0,-15.5,Q3
4501,4,0.6274999976158142,0.8622476309537888,10.0,0.0,0.07886622101068497,-0.07886622101068497,0.0,0.25,-0.25,679.0,64.25,-614.75,Q1
4502,4,0.5124999871477485,0.88042251765728,10.0,0.0,0.2299986481666565,-0.2299986481666565,0.0,0.5,-0.5,774.0,52.75,-721.25,Q1
4503,4,0.8049999698996544,0.8944823741912842,10.0,0.08905179798603058,0.26540158689022064,-0.17634978890419006,0.25,0.5,-0.25,475.0,435.5,-39.5,Q3
4504,4,0.7099999934434891,0.8752908706665039,10.0,0.0,0.4365353658795357,-0.4365353658795357,0.0,0.75,-0.75,179.5,6.0,-173.5,Q2
4505,4,0.6599999815225601,0.872537299990654,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.75,629.5,-494.25,Q2
4506,4,0.9374999850988388,0.882547989487648,10.0,0.0,0.0,0.0,0.0,0.0,0.0,408.75,978.75,570.0,Q4
4507,4,0.794999971985817,0.8869616985321045,10.0,0.0,0.25,-0.25,0.0,0.25,-0.25,329.25,97.0,-232.25,Q3
4508,4,0.5774999894201756,0.885487750172615,10.0,0.0,0.0,0.0,0.0,0.0,0.0,861.75,369.75,-492.0,Q1
4509,4,0.7237499803304672,0.892960786819458,10.0,0.08905179798603058,0.2299986481666565,-0.14094685018062592,0.25,0.5,-0.25,94.75,110.5,15.75,Q2
4510,4,0.8349999636411667,0.8928854912519455,10.0,0.0,0.0,0.0,0.0,0.0,0.0,629.5,225.75,-403.75,Q3
4511,4,0.8999999761581421,0.8960124254226685,10.0,0.0,0.25818414986133575,-0.25818414986133575,0.0,0.75,-0.75,105.75,214.25,108.5,Q4
4512,4,0.7312499731779099,0.8756935298442841,10.0,0.0,0.3005794286727905,-0.3005794286727905,0.0,0.75,-0.75,67.5,7.5,-60.0,Q2
4513,4,0.5849999859929085,0.8722091615200043,10.0,0.24106577783823013,0.5,-0.25893422216176987,0.5,0.75,-0.25,281.5,212.0,-69.5,Q1
4514,4,0.7574999704957008,0.8818046301603317,10.0,0.0,0.0,0.0,0.0,0.0,0.0,343.75,396.75,53.0,Q2
4515,4,0.9287499785423279,0.9018875360488892,10.0,0.0,0.5549353510141373,-0.5549353510141373,0.0,1.0,-1.0,38.75,4.5,-34.25,Q4
4516,4,0.8624999821186066,0.8958248347043991,10.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,448.25,242.25,Q3
4517,4,0.5049999877810478,0.8710459619760513,10.0,0.15773244202136993,0.2299986481666565,-0.07226620614528656,0.25,0.5,-0.25,183.5,21.25,-162.25,Q1
4518,4,0.6499999910593033,0.8835794180631638,10.0,0.15773244202136993,0.15773244202136993,0.0,0.25,0.25,0.0,324.25,247.75,-76.5,Q2
4519,4,0.8562499731779099,0.8808566629886627,10.0,0.22171320766210556,0.3376677930355072,-0.11595458537340164,0.5,0.75,-0.25,176.0,121.75,-54.25,Q3
4520,4,0.5624999850988388,0.8697133362293243,10.0,0.125,0.2299986481666565,-0.1049986481666565,0.25,0.5,-0.25,843.75,215.75,-628.0,Q1
4521,4,0.7812499850988388,0.8812139481306076,10.0,0.08905179798603058,0.26540158689022064,-0.17634978890419006,0.25,0.5,-0.25,435.25,361.25,-74.0,Q3
4522,4,0.39749999810010195,0.8646016269922256,10.0,0.0,0.0,0.0,0.0,0.0,0.0,874.25,440.25,-434.0,Q1
4523,4,0.9449999779462814,0.9038033038377762,10.0,0.07886622101068497,0.30493535101413727,-0.2260691300034523,0.25,0.75,-0.5,89.0,55.0,-34.0,Q4
4524,4,0.7999999895691872,0.8725521862506866,10.0,0.0,0.0,0.0,0.0,0.0,0.0,84.75,91.25,6.5,Q3
4525,4,0.7224999759346247,0.8845921158790588,10.0,0.0,0.07525750249624252,-0.07525750249624252,0.0,0.25,-0.25,539.75,590.25,50.5,Q2
4526,4,0.5624999813735485,0.8737009018659592,10.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,80.25,-502.75,Q1
4527,4,0.8549999743700027,0.8885771036148071,10.0,0.07886622101068497,0.125,-0.04613377898931503,0.25,0.25,0.0,212.75,228.5,15.75,Q3
