user_index,candidate_row_index,sampled_order,utility_popularity,coherence,history_length,v1_rank,v1_hit10,v1_ndcg10,core_rank,core_hit10,core_ndcg10,delta_ndcg10,delta_hit10,delta_rank,dataset
2347,17,1,0.9599999785423279,0.906201958656311,10,55,0.0,0.0,15,0.0,0.0,0.0,0.0,-40,ML1M
2347,41,2,0.9599999785423279,0.8698675036430359,10,19,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-15,ML1M
2347,57,3,0.9099999666213989,0.9071914553642273,10,20,0.0,0.0,17,0.0,0.0,0.0,0.0,-3,ML1M
2348,81,0,0.9300000071525574,0.8941591382026672,10,359,0.0,0.0,63,0.0,0.0,0.0,0.0,-296,ML1M
2348,85,1,0.8700000047683716,0.8875615000724792,10,65,0.0,0.0,60,0.0,0.0,0.0,0.0,-5,ML1M
2348,131,2,0.8199999928474426,0.8889966011047363,10,248,0.0,0.0,16,0.0,0.0,0.0,0.0,-232,ML1M
2348,151,3,0.949999988079071,0.8852960467338562,10,33,0.0,0.0,7,1.0,0.3333333432674408,-0.3333333432674408,-1.0,-26,ML1M
2349,0,0,0.17000000178813934,0.8731975555419922,10,775,0.0,0.0,591,0.0,0.0,0.0,0.0,-184,ML1M
2349,64,1,0.9399999976158142,0.8831111788749695,10,40,0.0,0.0,76,0.0,0.0,0.0,0.0,36,ML1M
2349,130,2,0.7599999904632568,0.8792024850845337,10,213,0.0,0.0,65,0.0,0.0,0.0,0.0,-148,ML1M
2349,341,3,1.0,0.9127405285835266,10,257,0.0,0.0,1675,0.0,0.0,0.0,0.0,1418,ML1M
2350,41,0,0.9599999785423279,0.8787363171577454,10,136,0.0,0.0,142,0.0,0.0,0.0,0.0,6,ML1M
2350,70,1,0.7400000095367432,0.8847416043281555,10,61,0.0,0.0,113,0.0,0.0,0.0,0.0,52,ML1M
2350,197,2,0.6499999761581421,0.879808783531189,10,884,0.0,0.0,1029,0.0,0.0,0.0,0.0,145,ML1M
2350,202,3,0.7699999809265137,0.8800017237663269,10,209,0.0,0.0,177,0.0,0.0,0.0,0.0,-32,ML1M
2351,110,0,0.7999999523162842,0.8729221224784851,10,17,0.0,0.0,61,0.0,0.0,0.0,0.0,44,ML1M
2351,225,1,0.5699999928474426,0.8680822253227234,10,23,0.0,0.0,106,0.0,0.0,0.0,0.0,83,ML1M
2351,226,2,0.949999988079071,0.8686226010322571,10,158,0.0,0.0,921,0.0,0.0,0.0,0.0,763,ML1M
2351,255,3,0.9399999976158142,0.8753983378410339,10,51,0.0,0.0,14,0.0,0.0,0.0,0.0,-37,ML1M
2352,4,0,0.26499998569488525,0.8623393774032593,10,2514,0.0,0.0,1421,0.0,0.0,0.0,0.0,-1093,ML1M
2352,8,1,0.6299999952316284,0.8632203340530396,10,1642,0.0,0.0,51,0.0,0.0,0.0,0.0,-1591,ML1M
2352,57,2,0.699999988079071,0.8900802731513977,10,191,0.0,0.0,19,0.0,0.0,0.0,0.0,-172,ML1M
2352,161,3,0.9399999976158142,0.89824378490448,10,76,0.0,0.0,61,0.0,0.0,0.0,0.0,-15,ML1M
2353,4,0,0.3499999940395355,0.8795799016952515,10,377,0.0,0.0,186,0.0,0.0,0.0,0.0,-191,ML1M
2353,15,1,0.1899999976158142,0.8777948617935181,10,136,0.0,0.0,266,0.0,0.0,0.0,0.0,130,ML1M
2353,19,2,0.4899999797344208,0.867228627204895,10,21,0.0,0.0,14,0.0,0.0,0.0,0.0,-7,ML1M
2353,43,3,0.09999999403953552,0.8652334213256836,10,381,0.0,0.0,205,0.0,0.0,0.0,0.0,-176,ML1M
2354,201,0,0.73499995470047,0.8838728666305542,10,568,0.0,0.0,1613,0.0,0.0,0.0,0.0,1045,ML1M
2354,234,1,0.28999999165534973,0.8727073669433594,10,449,0.0,0.0,51,0.0,0.0,0.0,0.0,-398,ML1M
2354,281,2,0.7099999785423279,0.8653160929679871,10,564,0.0,0.0,26,0.0,0.0,0.0,0.0,-538,ML1M
2354,282,3,0.8999999761581421,0.8681241869926453,10,102,0.0,0.0,30,0.0,0.0,0.0,0.0,-72,ML1M
2355,10,0,0.8399999737739563,0.8897547721862793,10,125,0.0,0.0,47,0.0,0.0,0.0,0.0,-78,ML1M
2355,38,1,0.6399999856948853,0.890323281288147,10,6,1.0,0.3562071919441223,6,1.0,0.3562071919441223,0.0,0.0,0,ML1M
2355,53,2,0.47999998927116394,0.8872610926628113,10,922,0.0,0.0,424,0.0,0.0,0.0,0.0,-498,ML1M
2355,55,3,0.22999998927116394,0.8907146453857422,10,562,0.0,0.0,8,1.0,0.31546488404273987,-0.31546488404273987,-1.0,-554,ML1M
2356,106,0,0.26999998092651367,0.8856698274612427,10,5,1.0,0.38685283064842224,3,1.0,0.5,-0.11314716935157776,0.0,-2,ML1M
2356,126,1,0.8799999952316284,0.8731050491333008,10,98,0.0,0.0,5,1.0,0.38685283064842224,-0.38685283064842224,-1.0,-93,ML1M
2356,173,2,0.7199999690055847,0.8589719533920288,10,247,0.0,0.0,967,0.0,0.0,0.0,0.0,720,ML1M
2356,361,3,0.9899999499320984,0.8848044276237488,10,113,0.0,0.0,55,0.0,0.0,0.0,0.0,-58,ML1M
2357,7,0,0.9799999594688416,0.8824378848075867,10,63,0.0,0.0,30,0.0,0.0,0.0,0.0,-33,ML1M
2357,30,1,0.5199999809265137,0.8582776784896851,10,393,0.0,0.0,96,0.0,0.0,0.0,0.0,-297,ML1M
2357,54,2,0.8700000047683716,0.8994536399841309,10,407,0.0,0.0,91,0.0,0.0,0.0,0.0,-316,ML1M
2357,75,3,0.949999988079071,0.8921416401863098,10,44,0.0,0.0,42,0.0,0.0,0.0,0.0,-2,ML1M
2358,23,0,0.8649999499320984,0.9005755186080933,10,172,0.0,0.0,27,0.0,0.0,0.0,0.0,-145,ML1M
2358,88,1,0.9599999785423279,0.8974522352218628,10,10,1.0,0.28906482458114624,2,1.0,0.6309297680854797,-0.3418649435043335,0.0,-8,ML1M
2358,333,2,0.20999999344348907,0.8792377710342407,10,2655,0.0,0.0,1503,0.0,0.0,0.0,0.0,-1152,ML1M
2358,434,3,0.699999988079071,0.8614546060562134,10,447,0.0,0.0,529,0.0,0.0,0.0,0.0,82,ML1M
2359,0,0,0.7400000095367432,0.8672018051147461,10,352,0.0,0.0,33,0.0,0.0,0.0,0.0,-319,ML1M
2359,10,1,0.9099999666213989,0.8689556121826172,10,21,0.0,0.0,111,0.0,0.0,0.0,0.0,90,ML1M
2359,15,2,0.9449999928474426,0.8900464773178101,10,40,0.0,0.0,289,0.0,0.0,0.0,0.0,249,ML1M
2359,34,3,0.8899999856948853,0.8801776766777039,10,83,0.0,0.0,9,1.0,0.3010300099849701,-0.3010300099849701,-1.0,-74,ML1M
2360,81,0,0.9799999594688416,0.8953143954277039,10,61,0.0,0.0,16,0.0,0.0,0.0,0.0,-45,ML1M
2360,105,1,0.8100000023841858,0.8827543258666992,10,280,0.0,0.0,196,0.0,0.0,0.0,0.0,-84,ML1M
2360,214,2,0.9799999594688416,0.8689619898796082,10,59,0.0,0.0,57,0.0,0.0,0.0,0.0,-2,ML1M
2360,306,3,0.10999999940395355,0.8731504678726196,10,3367,0.0,0.0,2732,0.0,0.0,0.0,0.0,-635,ML1M
2361,24,0,0.9599999785423279,0.9031761288642883,10,32,0.0,0.0,8,1.0,0.31546488404273987,-0.31546488404273987,-1.0,-24,ML1M
2361,53,1,0.9199999570846558,0.9139219522476196,10,305,0.0,0.0,28,0.0,0.0,0.0,0.0,-277,ML1M
2361,105,2,0.9799999594688416,0.9018946886062622,10,32,0.0,0.0,9,1.0,0.3010300099849701,-0.3010300099849701,-1.0,-23,ML1M
2361,106,3,0.949999988079071,0.9022611379623413,10,30,0.0,0.0,30,0.0,0.0,0.0,0.0,0,ML1M
2362,28,0,0.9749999642372131,0.9008440971374512,10,53,0.0,0.0,12,0.0,0.0,0.0,0.0,-41,ML1M
2362,110,1,0.9599999785423279,0.9082175493240356,10,37,0.0,0.0,21,0.0,0.0,0.0,0.0,-16,ML1M
2362,119,2,0.7699999809265137,0.9142619967460632,10,484,0.0,0.0,145,0.0,0.0,0.0,0.0,-339,ML1M
2362,122,3,0.8899999856948853,0.9013818502426147,10,59,0.0,0.0,52,0.0,0.0,0.0,0.0,-7,ML1M
2363,34,0,0.9949999451637268,0.8975156545639038,10,6,1.0,0.3562071919441223,2,1.0,0.6309297680854797,-0.2747225761413574,0.0,-4,ML1M
2363,39,1,0.9099999666213989,0.8980704545974731,10,152,0.0,0.0,7,1.0,0.3333333432674408,-0.3333333432674408,-1.0,-145,ML1M
2363,42,2,0.8449999690055847,0.8967876434326172,10,194,0.0,0.0,10,1.0,0.28906482458114624,-0.28906482458114624,-1.0,-184,ML1M
2363,78,3,0.7999999523162842,0.8763303756713867,10,636,0.0,0.0,27,0.0,0.0,0.0,0.0,-609,ML1M
2364,341,0,0.85999995470047,0.8951228857040405,10,327,0.0,0.0,633,0.0,0.0,0.0,0.0,306,ML1M
2364,533,1,1.0,0.8655889630317688,10,2263,0.0,0.0,728,0.0,0.0,0.0,0.0,-1535,ML1M
2364,584,2,0.8999999761581421,0.8920227289199829,10,383,0.0,0.0,29,0.0,0.0,0.0,0.0,-354,ML1M
2364,801,3,0.9099999666213989,0.8851004838943481,10,136,0.0,0.0,1196,0.0,0.0,0.0,0.0,1060,ML1M
2365,17,0,0.8799999952316284,0.8799333572387695,10,333,0.0,0.0,145,0.0,0.0,0.0,0.0,-188,ML1M
2365,55,1,0.9249999523162842,0.8978670835494995,10,52,0.0,0.0,14,0.0,0.0,0.0,0.0,-38,ML1M
2365,70,2,0.17999999225139618,0.8968831896781921,10,111,0.0,0.0,46,0.0,0.0,0.0,0.0,-65,ML1M
2365,73,3,0.8299999833106995,0.893905520439148,10,4,1.0,0.43067657947540283,1,1.0,1.0,-0.5693234205245972,0.0,-3,ML1M
2366,56,0,0.6599999666213989,0.8953981399536133,10,406,0.0,0.0,1002,0.0,0.0,0.0,0.0,596,ML1M
2366,106,1,0.949999988079071,0.8944827914237976,10,45,0.0,0.0,32,0.0,0.0,0.0,0.0,-13,ML1M
2366,147,2,0.9300000071525574,0.8809455633163452,10,4,1.0,0.43067657947540283,4,1.0,0.43067657947540283,0.0,0.0,0,ML1M
2366,171,3,0.98499995470047,0.8557144999504089,10,52,0.0,0.0,209,0.0,0.0,0.0,0.0,157,ML1M
2367,61,0,0.429999977350235,0.8612990379333496,10,474,0.0,0.0,291,0.0,0.0,0.0,0.0,-183,ML1M
2367,89,1,0.85999995470047,0.8625175356864929,10,464,0.0,0.0,91,0.0,0.0,0.0,0.0,-373,ML1M
2367,167,2,0.9350000023841858,0.8652570843696594,10,65,0.0,0.0,104,0.0,0.0,0.0,0.0,39,ML1M
2367,179,3,0.6699999570846558,0.8692244291305542,10,531,0.0,0.0,927,0.0,0.0,0.0,0.0,396,ML1M
2368,16,0,0.7649999856948853,0.8717439770698547,10,5,1.0,0.38685283064842224,2,1.0,0.6309297680854797,-0.2440769374370575,0.0,-3,ML1M
2368,19,1,1.0,0.8683198094367981,10,8,1.0,0.31546488404273987,1,1.0,1.0,-0.6845351159572601,0.0,-7,ML1M
2368,59,2,0.9399999976158142,0.8855002522468567,10,39,0.0,0.0,26,0.0,0.0,0.0,0.0,-13,ML1M
2368,60,3,0.8799999952316284,0.8894103765487671,10,115,0.0,0.0,155,0.0,0.0,0.0,0.0,40,ML1M
2369,36,0,0.5600000023841858,0.8744127154350281,10,2426,0.0,0.0,899,0.0,0.0,0.0,0.0,-1527,ML1M
2369,41,1,0.6100000143051147,0.8674829602241516,10,1280,0.0,0.0,406,0.0,0.0,0.0,0.0,-874,ML1M
2369,43,2,0.7299999594688416,0.8663440942764282,10,89,0.0,0.0,22,0.0,0.0,0.0,0.0,-67,ML1M
2369,45,3,0.5099999904632568,0.866489052772522,10,368,0.0,0.0,8,1.0,0.31546488404273987,-0.31546488404273987,-1.0,-360,ML1M
2370,5,0,0.699999988079071,0.8867849111557007,10,8,1.0,0.31546488404273987,5,1.0,0.38685283064842224,-0.07138794660568237,0.0,-3,ML1M
2370,97,1,0.9599999785423279,0.8765817880630493,10,112,0.0,0.0,27,0.0,0.0,0.0,0.0,-85,ML1M
2370,216,2,0.5,0.8774422407150269,10,426,0.0,0.0,1216,0.0,0.0,0.0,0.0,790,ML1M
2370,375,3,0.9099999666213989,0.9098989367485046,10,103,0.0,0.0,17,0.0,0.0,0.0,0.0,-86,ML1M
2371,3,0,0.3100000023841858,0.8586342930793762,10,2860,0.0,0.0,445,0.0,0.0,0.0,0.0,-2415,ML1M
2371,6,1,0.25,0.8579586148262024,10,5,1.0,0.38685283064842224,6,1.0,0.3562071919441223,0.030645638704299927,0.0,1,ML1M
2371,15,2,0.9799999594688416,0.8851824998855591,10,3,1.0,0.5,2,1.0,0.6309297680854797,-0.13092976808547974,0.0,-1,ML1M
2371,21,3,0.8700000047683716,0.9139830470085144,10,337,0.0,0.0,50,0.0,0.0,0.0,0.0,-287,ML1M
2372,3,0,1.0,0.8640025854110718,10,93,0.0,0.0,1529,0.0,0.0,0.0,0.0,1436,ML1M
2372,16,1,0.98499995470047,0.9047874212265015,10,3,1.0,0.5,3,1.0,0.5,0.0,0.0,0,ML1M
2372,22,2,0.9699999690055847,0.8940389752388,10,89,0.0,0.0,1425,0.0,0.0,0.0,0.0,1336,ML1M
2372,25,3,0.9899999499320984,0.8926522135734558,10,9,1.0,0.3010300099849701,4,1.0,0.43067657947540283,-0.12964656949043274,0.0,-5,ML1M
2373,4,0,0.9599999785423279,0.874250054359436,10,6,1.0,0.3562071919441223,1,1.0,1.0,-0.6437928080558777,0.0,-5,ML1M
2373,12,1,0.9799999594688416,0.8981679677963257,10,6,1.0,0.3562071919441223,1,1.0,1.0,-0.6437928080558777,0.0,-5,ML1M
2373,13,2,0.5600000023841858,0.8972013592720032,10,97,0.0,0.0,49,0.0,0.0,0.0,0.0,-48,ML1M
2373,21,3,0.6800000071525574,0.8752285242080688,10,96,0.0,0.0,32,0.0,0.0,0.0,0.0,-64,ML1M
2374,8,0,0.9300000071525574,0.8986875414848328,10,35,0.0,0.0,12,0.0,0.0,0.0,0.0,-23,ML1M
2374,28,1,0.3499999940395355,0.8906046152114868,10,601,0.0,0.0,225,0.0,0.0,0.0,0.0,-376,ML1M
2374,126,2,0.9599999785423279,0.8916851282119751,10,47,0.0,0.0,33,0.0,0.0,0.0,0.0,-14,ML1M
2374,198,3,0.05999999865889549,0.8773566484451294,10,1376,0.0,0.0,2484,0.0,0.0,0.0,0.0,1108,ML1M
2375,33,0,0.3700000047683716,0.8903266787528992,10,548,0.0,0.0,1233,0.0,0.0,0.0,0.0,685,ML1M
2375,42,1,0.5,0.8893639445304871,10,807,0.0,0.0,1274,0.0,0.0,0.0,0.0,467,ML1M
2375,96,2,0.9599999785423279,0.8843196034431458,10,58,0.0,0.0,12,0.0,0.0,0.0,0.0,-46,ML1M
2375,108,3,0.8100000023841858,0.8981258273124695,10,453,0.0,0.0,16,0.0,0.0,0.0,0.0,-437,ML1M
2376,33,0,0.9699999690055847,0.8892151713371277,10,6,1.0,0.3562071919441223,40,0.0,0.0,0.3562071919441223,1.0,34,ML1M
2376,36,1,0.8899999856948853,0.8870880007743835,10,433,0.0,0.0,907,0.0,0.0,0.0,0.0,474,ML1M
2376,52,2,0.8049999475479126,0.8935373425483704,10,388,0.0,0.0,519,0.0,0.0,0.0,0.0,131,ML1M
2376,66,3,1.0,0.8906471133232117,10,33,0.0,0.0,8,1.0,0.31546488404273987,-0.31546488404273987,-1.0,-25,ML1M
2377,34,0,1.0,0.9092546701431274,10,25,0.0,0.0,1006,0.0,0.0,0.0,0.0,981,ML1M
2377,53,1,0.9199999570846558,0.8745176196098328,10,1074,0.0,0.0,2665,0.0,0.0,0.0,0.0,1591,ML1M
2377,64,2,0.9799999594688416,0.8947519063949585,10,182,0.0,0.0,1948,0.0,0.0,0.0,0.0,1766,ML1M
2377,68,3,0.9899999499320984,0.8981119990348816,10,827,0.0,0.0,2876,0.0,0.0,0.0,0.0,2049,ML1M
2378,39,0,0.9799999594688416,0.8872060775756836,10,10,1.0,0.28906482458114624,7,1.0,0.3333333432674408,-0.044268518686294556,0.0,-3,ML1M
2378,83,1,0.9300000071525574,0.8815135955810547,10,174,0.0,0.0,63,0.0,0.0,0.0,0.0,-111,ML1M
2378,93,2,0.3400000035762787,0.8914880752563477,10,1423,0.0,0.0,545,0.0,0.0,0.0,0.0,-878,ML1M
2378,106,3,0.9699999690055847,0.9203003644943237,10,18,0.0,0.0,44,0.0,0.0,0.0,0.0,26,ML1M
2379,1,0,0.7999999523162842,0.870156466960907,10,3,1.0,0.5,2,1.0,0.6309297680854797,-0.13092976808547974,0.0,-1,ML1M
2379,8,1,1.0,0.9016879796981812,10,18,0.0,0.0,3,1.0,0.5,-0.5,-1.0,-15,ML1M
2379,15,2,0.9350000023841858,0.8953626751899719,10,12,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-10,ML1M
2379,33,3,0.949999988079071,0.8958193063735962,10,95,0.0,0.0,14,0.0,0.0,0.0,0.0,-81,ML1M
2380,44,0,0.8399999737739563,0.872386634349823,10,296,0.0,0.0,402,0.0,0.0,0.0,0.0,106,ML1M
2380,49,1,0.9899999499320984,0.872369647026062,10,342,0.0,0.0,79,0.0,0.0,0.0,0.0,-263,ML1M
2380,61,2,0.4399999976158142,0.8921462893486023,10,158,0.0,0.0,47,0.0,0.0,0.0,0.0,-111,ML1M
2380,69,3,0.23999999463558197,0.8798909187316895,10,981,0.0,0.0,139,0.0,0.0,0.0,0.0,-842,ML1M
2381,128,0,0.9799999594688416,0.868691086769104,10,468,0.0,0.0,95,0.0,0.0,0.0,0.0,-373,ML1M
2381,172,1,0.9599999785423279,0.8902961015701294,10,113,0.0,0.0,111,0.0,0.0,0.0,0.0,-2,ML1M
2381,219,2,0.8049999475479126,0.8811637163162231,10,133,0.0,0.0,39,0.0,0.0,0.0,0.0,-94,ML1M
2381,226,3,0.9799999594688416,0.8898605108261108,10,12,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-8,ML1M
2382,3,0,0.8799999952316284,0.8749288320541382,10,105,0.0,0.0,94,0.0,0.0,0.0,0.0,-11,ML1M
2382,8,1,0.7649999856948853,0.8871359825134277,10,18,0.0,0.0,36,0.0,0.0,0.0,0.0,18,ML1M
2382,15,2,0.9899999499320984,0.9006521105766296,10,10,1.0,0.28906482458114624,12,0.0,0.0,0.28906482458114624,1.0,2,ML1M
2382,21,3,1.0,0.9032968282699585,10,177,0.0,0.0,342,0.0,0.0,0.0,0.0,165,ML1M
2383,12,0,0.19999998807907104,0.870531439781189,10,1836,0.0,0.0,1174,0.0,0.0,0.0,0.0,-662,ML1M
2383,24,1,0.03999999910593033,0.8654447793960571,10,1047,0.0,0.0,459,0.0,0.0,0.0,0.0,-588,ML1M
2383,29,2,0.22999998927116394,0.8668673634529114,10,375,0.0,0.0,117,0.0,0.0,0.0,0.0,-258,ML1M
2383,40,3,0.7699999809265137,0.8568440675735474,10,1328,0.0,0.0,857,0.0,0.0,0.0,0.0,-471,ML1M
2384,2,0,0.9099999666213989,0.8987221717834473,10,41,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-37,ML1M
2384,9,1,0.98499995470047,0.9119400978088379,10,27,0.0,0.0,1,1.0,1.0,-1.0,-1.0,-26,ML1M
2384,11,2,0.9899999499320984,0.9153121709823608,10,96,0.0,0.0,30,0.0,0.0,0.0,0.0,-66,ML1M
2384,16,3,0.9099999666213989,0.8808153867721558,10,21,0.0,0.0,20,0.0,0.0,0.0,0.0,-1,ML1M
2385,114,0,0.5399999618530273,0.8923022150993347,10,36,0.0,0.0,22,0.0,0.0,0.0,0.0,-14,ML1M
2385,127,1,0.85999995470047,0.8646421432495117,10,330,0.0,0.0,291,0.0,0.0,0.0,0.0,-39,ML1M
2385,245,2,0.6399999856948853,0.8886412382125854,10,184,0.0,0.0,1224,0.0,0.0,0.0,0.0,1040,ML1M
2385,264,3,0.8449999690055847,0.8776088953018188,10,156,0.0,0.0,286,0.0,0.0,0.0,0.0,130,ML1M
2386,1,0,0.9599999785423279,0.8818613290786743,10,15,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-13,ML1M
2386,7,1,0.7999999523162842,0.9072189331054688,10,61,0.0,0.0,28,0.0,0.0,0.0,0.0,-33,ML1M
2386,39,2,0.6899999976158142,0.889592170715332,10,190,0.0,0.0,77,0.0,0.0,0.0,0.0,-113,ML1M
2386,46,3,0.8700000047683716,0.9070028066635132,10,218,0.0,0.0,37,0.0,0.0,0.0,0.0,-181,ML1M
2387,85,0,0.824999988079071,0.8833639025688171,10,60,0.0,0.0,2,1.0,0.6309297680854797,-0.6309297680854797,-1.0,-58,ML1M
2387,105,1,0.35999998450279236,0.872603714466095,10,1697,0.0,0.0,749,0.0,0.0,0.0,0.0,-948,ML1M
2387,150,2,0.7549999952316284,0.8980609774589539,10,220,0.0,0.0,79,0.0,0.0,0.0,0.0,-141,ML1M
2387,159,3,0.8399999737739563,0.8860008120536804,10,56,0.0,0.0,63,0.0,0.0,0.0,0.0,7,ML1M
2388,65,0,0.9799999594688416,0.8950716257095337,10,877,0.0,0.0,1124,0.0,0.0,0.0,0.0,247,ML1M
2388,96,1,0.9699999690055847,0.8672928810119629,10,21,0.0,0.0,4,1.0,0.43067657947540283,-0.43067657947540283,-1.0,-17,ML1M
2388,186,2,0.9599999785423279,0.9019314050674438,10,210,0.0,0.0,2415,0.0,0.0,0.0,0.0,2205,ML1M
2388,191,3,0.9699999690055847,0.9038387537002563,10,149,0.0,0.0,534,0.0,0.0,0.0,0.0,385,ML1M
2389,33,0,0.3699999749660492,0.880528450012207,10,50,0.0,0.0,49,0.0,0.0,0.0,0.0,-1,ML1M
2389,355,1,0.5,0.8804507255554199,10,1580,0.0,0.0,89,0.0,0.0,0.0,0.0,-1491,ML1M
2389,537,2,0.7949999570846558,0.8874629735946655,10,211,0.0,0.0,59,0.0,0.0,0.0,0.0,-152,ML1M
2389,771,3,0.009999999776482582,0.9006427526473999,10,3176,0.0,0.0,1404,0.0,0.0,0.0,0.0,-1772,ML1M
2390,11,0,0.7949999570846558,0.876234233379364,10,152,0.0,0.0,14,0.0,0.0,0.0,0.0,-138,ML1M
2390,14,1,0.9399999976158142,0.8753379583358765,10,20,0.0,0.0,27,0.0,0.0,0.0,0.0,7,ML1M
2390,16,2,0.7099999785423279,0.8774183392524719,10,200,0.0,0.0,78,0.0,0.0,0.0,0.0,-122,ML1M
2390,35,3,0.9699999690055847,0.8937201499938965,10,7,1.0,0.3333333432674408,17,0.0,0.0,0.3333333432674408,1.0,10,ML1M
2391,3,0,0.5699999928474426,0.8663259744644165,10,1164,0.0,0.0,538,0.0,0.0,0.0,0.0,-626,ML1M
2391,153,1,1.0,0.874840259552002,10,416,0.0,0.0,264,0.0,0.0,0.0,0.0,-152,ML1M
2391,419,2,0.550000011920929,0.868384063243866,10,45,0.0,0.0,265,0.0,0.0,0.0,0.0,220,ML1M
2391,446,3,1.0,0.881320595741272,10,92,0.0,0.0,100,0.0,0.0,0.0,0.0,8,ML1M
2392,3,0,0.9049999713897705,0.8570880889892578,10,7,1.0,0.3333333432674408,24,0.0,0.0,0.3333333432674408,1.0,17,ML1M
2392,13,1,0.85999995470047,0.8718820810317993,10,69,0.0,0.0,50,0.0,0.0,0.0,0.0,-19,ML1M
2392,15,2,0.75,0.8762636184692383,10,1129,0.0,0.0,909,0.0,0.0,0.0,0.0,-220,ML1M
2392,18,3,0.8799999952316284,0.8698982000350952,10,6,1.0,0.3562071919441223,2,1.0,0.6309297680854797,-0.2747225761413574,0.0,-4,ML1M
2393,29,0,0.7699999809265137,0.8984647989273071,10,185,0.0,0.0,41,0.0,0.0,0.0,0.0,-144,ML1M
2393,43,1,0.949999988079071,0.8971368670463562,10,80,0.0,0.0,32,0.0,0.0,0.0,0.0,-48,ML1M
2393,56,2,0.8899999856948853,0.8875128030776978,10,9,1.0,0.3010300099849701,12,0.0,0.0,0.3010300099849701,1.0,3,ML1M
2393,65,3,0.8499999642372131,0.896044135093689,10,93,0.0,0.0,1,1.0,1.0,-1.0,-1.0,-92,ML1M
2394,3,0,0.3100000023841858,0.8794161677360535,10,655,0.0,0.0,142,0.0,0.0,0.0,0.0,-513,ML1M
2394,4,1,0.09999999403953552,0.8730363845825195,10,2247,0.0,0.0,977,0.0,0.0,0.0,0.0,-1270,ML1M
2394,34,2,0.20999999344348907,0.8664057850837708,10,112,0.0,0.0,88,0.0,0.0,0.0,0.0,-24,ML1M
2394,36,3,0.9949999451637268,0.8648291826248169,10,3,1.0,0.5,9,1.0,0.3010300099849701,0.1989699900150299,0.0,6,ML1M
2395,13,0,0.9599999785423279,0.8921895027160645,10,58,0.0,0.0,287,0.0,0.0,0.0,0.0,229,ML1M
2395,15,1,0.9199999570846558,0.8995298147201538,10,77,0.0,0.0,10,1.0,0.28906482458114624,-0.28906482458114624,-1.0,-67,ML1M
2395,20,2,0.8399999737739563,0.9027501940727234,10,33,0.0,0.0,19,0.0,0.0,0.0,0.0,-14,ML1M
2395,30,3,0.9899999499320984,0.8876738548278809,10,5,1.0,0.38685283064842224,1,1.0,1.0,-0.6131471693515778,0.0,-4,ML1M
2396,46,0,0.9199999570846558,0.9062223434448242,10,144,0.0,0.0,11,0.0,0.0,0.0,0.0,-133,ML1M
2396,86,1,0.8299999833106995,0.9058345556259155,10,102,0.0,0.0,22,0.0,0.0,0.0,0.0,-80,ML1M
2396,139,2,0.9399999976158142,0.903103232383728,10,62,0.0,0.0,114,0.0,0.0,0.0,0.0,52,ML1M
2396,174,3,0.26999998092651367,0.9036911129951477,10,2660,0.0,0.0,2590,0.0,0.0,0.0,0.0,-70,ML1M
2397,4,0,0.05999999865889549,0.8703969120979309,10,2853,0.0,0.0,1202,0.0,0.0,0.0,0.0,-1651,ML1M
2397,5,1,0.25999999046325684,0.8646012544631958,10,1289,0.0,0.0,93,0.0,0.0,0.0,0.0,-1196,ML1M
2397,7,2,0.9399999976158142,0.8655356168746948,10,2566,0.0,0.0,1475,0.0,0.0,0.0,0.0,-1091,ML1M
2397,9,3,0.7599999904632568,0.8639630079269409,10,2858,0.0,0.0,1146,0.0,0.0,0.0,0.0,-1712,ML1M
2398,99,0,0.5999999642372131,0.8729203939437866,10,312,0.0,0.0,966,0.0,0.0,0.0,0.0,654,ML1M
2398,322,1,0.75,0.8783910870552063,10,34,0.0,0.0,9,1.0,0.3010300099849701,-0.3010300099849701,-1.0,-25,ML1M
2398,398,2,0.9599999785423279,0.8868196606636047,10,860,0.0,0.0,165,0.0,0.0,0.0,0.0,-695,ML1M
2398,452,3,0.3799999952316284,0.8742097616195679,10,2451,0.0,0.0,531,0.0,0.0,0.0,0.0,-1920,ML1M
2399,19,0,0.17000000178813934,0.8586490750312805,10,564,0.0,0.0,49,0.0,0.0,0.0,0.0,-515,ML1M
2399,27,1,0.7899999618530273,0.8654161691665649,10,902,0.0,0.0,853,0.0,0.0,0.0,0.0,-49,ML1M
2399,36,2,0.7699999809265137,0.8641088604927063,10,474,0.0,0.0,156,0.0,0.0,0.0,0.0,-318,ML1M
2399,38,3,0.4699999988079071,0.8615813255310059,10,859,0.0,0.0,554,0.0,0.0,0.0,0.0,-305,ML1M
2400,3,0,0.5,0.8665112257003784,10,42,0.0,0.0,1,1.0,1.0,-1.0,-1.0,-41,ML1M
2400,14,1,0.9799999594688416,0.8809210062026978,10,57,0.0,0.0,12,0.0,0.0,0.0,0.0,-45,ML1M
